source_id,slug,source_url,legacy_path
868,ao-chay-bo-vang-tuoi-thoang-khi-khong-tay-thiet-ke-ca-tinh,https://mayaochaybo.vn/ao-chay-bo-vang-tuoi-thoang-khi-khong-tay-thiet-ke-ca-tinh/,/ao-chay-bo-vang-tuoi-thoang-khi-khong-tay-thiet-ke-ca-tinh/
871,ao-chay-bo-nam-xanh-chuoi-the-thao-sat-nach,https://mayaochaybo.vn/ao-chay-bo-nam-xanh-chuoi-the-thao-sat-nach/,/ao-chay-bo-nam-xanh-chuoi-the-thao-sat-nach/
874,ao-chay-bo-xanh-ngoc-phoi-soc-trang-vang-thiet-ke-ba-lo-thoang-khi-nang-dong,https://mayaochaybo.vn/ao-chay-bo-xanh-ngoc-phoi-soc-trang-vang-thiet-ke-ba-lo-thoang-khi-nang-dong/,/ao-chay-bo-xanh-ngoc-phoi-soc-trang-vang-thiet-ke-ba-lo-thoang-khi-nang-dong/
877,ao-chay-bo-khong-tay-mau-xanh-ya-tham-hut-nhanh-thoang-mat,https://mayaochaybo.vn/ao-chay-bo-khong-tay-mau-xanh-ya-tham-hut-nhanh-thoang-mat/,/ao-chay-bo-khong-tay-mau-xanh-ya-tham-hut-nhanh-thoang-mat/
880,ao-chay-bo-nam-mau-cam-dat-phoi-trang-vang-thoang-khi-sieu-nhe,https://mayaochaybo.vn/ao-chay-bo-nam-mau-cam-dat-phoi-trang-vang-thoang-khi-sieu-nhe/,/ao-chay-bo-nam-mau-cam-dat-phoi-trang-vang-thoang-khi-sieu-nhe/
883,ao-chay-bo-nam-nu-mau-den-phoi-cam-trang-the-thao-ca-tinh,https://mayaochaybo.vn/ao-chay-bo-nam-nu-mau-den-phoi-cam-trang-the-thao-ca-tinh/,/ao-chay-bo-nam-nu-mau-den-phoi-cam-trang-the-thao-ca-tinh/
886,ao-chay-bo-xanh-bich-phoi-soc-vang-cao-cap,https://mayaochaybo.vn/ao-chay-bo-xanh-bich-phoi-soc-vang-cao-cap/,/ao-chay-bo-xanh-bich-phoi-soc-vang-cao-cap/
889,ao-chay-bo-nam-mau-xanh-ket-phoi-vang-nang-dong-noi-bat-ngoai-duong-chay,https://mayaochaybo.vn/ao-chay-bo-nam-mau-xanh-ket-phoi-vang-nang-dong-noi-bat-ngoai-duong-chay/,/ao-chay-bo-nam-mau-xanh-ket-phoi-vang-nang-dong-noi-bat-ngoai-duong-chay/
892,ao-chay-bo-nam-nu-mau-cam-do-noi-bat-theo-size,https://mayaochaybo.vn/ao-chay-bo-nam-nu-mau-cam-do-noi-bat-theo-size/,/ao-chay-bo-nam-nu-mau-cam-do-noi-bat-theo-size/
895,ao-chay-bo-nam-ombre-den-do-sat-nach-thoang-khi,https://mayaochaybo.vn/ao-chay-bo-nam-ombre-den-do-sat-nach-thoang-khi/,/ao-chay-bo-nam-ombre-den-do-sat-nach-thoang-khi/
898,ao-chay-bo-nam-mau-tim-than-chuyen-sac-the-thao,https://mayaochaybo.vn/ao-chay-bo-nam-mau-tim-than-chuyen-sac-the-thao/,/ao-chay-bo-nam-mau-tim-than-chuyen-sac-the-thao/
901,ao-chay-bo-trang-xanh-ombre-dang-suong-thoang-khi,https://mayaochaybo.vn/ao-chay-bo-trang-xanh-ombre-dang-suong-thoang-khi/,/ao-chay-bo-trang-xanh-ombre-dang-suong-thoang-khi/
904,ao-chay-bo-mau-do-nang-dong-kieu-dang-sat-nach-om-gon-thoai-mai,https://mayaochaybo.vn/ao-chay-bo-mau-do-nang-dong-kieu-dang-sat-nach-om-gon-thoai-mai/,/ao-chay-bo-mau-do-nang-dong-kieu-dang-sat-nach-om-gon-thoai-mai/
907,ao-chay-bo-mau-vang-nang-dong-voi-hoa-tiet-do-ca-tinh,https://mayaochaybo.vn/ao-chay-bo-mau-vang-nang-dong-voi-hoa-tiet-do-ca-tinh/,/ao-chay-bo-mau-vang-nang-dong-voi-hoa-tiet-do-ca-tinh/
910,ao-chay-bo-nam-sat-nach-mau-xanh-bich-nang-dong,https://mayaochaybo.vn/ao-chay-bo-nam-sat-nach-mau-xanh-bich-nang-dong/,/ao-chay-bo-nam-sat-nach-mau-xanh-bich-nang-dong/
