sourceProductId	variant	targetSlug	targetName	targetSku	sourceImageUrl	targetImageFile
4049	adult	ao-bong-da-nguoi-lon-x24-bd-051013-trang-041	Áo bóng đá người lớn mẫu thiết kế riêng màu Trắng	X24-BD-DBX-ADULT-041	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-051013-trang-041.webp	ao-bong-da-nguoi-lon-x24-bd-051013-trang-041.webp
4050	kids	ao-bong-da-tre-em-x24-bd-7ac57b-xanh-duong-042	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh dương	X24-BD-DBX-KID-042	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-7ac57b-xanh-duong-042.webp	ao-bong-da-tre-em-x24-bd-7ac57b-xanh-duong-042.webp
4050	adult	ao-bong-da-nguoi-lon-x24-bd-7ac57b-xanh-duong-042	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh dương	X24-BD-DBX-ADULT-042	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-7ac57b-xanh-duong-042.webp	ao-bong-da-nguoi-lon-x24-bd-7ac57b-xanh-duong-042.webp
4051	kids	ao-bong-da-tre-em-x24-bd-0f4145-xanh-ve-chai-043	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh ve chai	X24-BD-DBX-KID-043	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-0f4145-xanh-ve-chai-043.webp	ao-bong-da-tre-em-x24-bd-0f4145-xanh-ve-chai-043.webp
4051	adult	ao-bong-da-nguoi-lon-x24-bd-0f4145-xanh-ve-chai-043	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh ve chai	X24-BD-DBX-ADULT-043	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-0f4145-xanh-ve-chai-043.webp	ao-bong-da-nguoi-lon-x24-bd-0f4145-xanh-ve-chai-043.webp
4052	kids	ao-bong-da-tre-em-x24-bd-4f4aa5-cam-044	Áo bóng đá trẻ em mẫu thiết kế riêng màu Cam	X24-BD-DBX-KID-044	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-4f4aa5-cam-044.webp	ao-bong-da-tre-em-x24-bd-4f4aa5-cam-044.webp
4052	adult	ao-bong-da-nguoi-lon-x24-bd-4f4aa5-cam-044	Áo bóng đá người lớn mẫu thiết kế riêng màu Cam	X24-BD-DBX-ADULT-044	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-4f4aa5-cam-044.webp	ao-bong-da-nguoi-lon-x24-bd-4f4aa5-cam-044.webp
4053	kids	ao-bong-da-tre-em-x24-bd-8036c3-den-045	Áo bóng đá trẻ em mẫu thiết kế riêng màu Đen	X24-BD-DBX-KID-045	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-8036c3-den-045.webp	ao-bong-da-tre-em-x24-bd-8036c3-den-045.webp
4053	adult	ao-bong-da-nguoi-lon-x24-bd-8036c3-den-045	Áo bóng đá người lớn mẫu thiết kế riêng màu Đen	X24-BD-DBX-ADULT-045	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-8036c3-den-045.webp	ao-bong-da-nguoi-lon-x24-bd-8036c3-den-045.webp
4054	kids	ao-bong-da-tre-em-x24-bd-92b57b-trang-046	Áo bóng đá trẻ em mẫu thiết kế riêng màu Trắng	X24-BD-DBX-KID-046	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-92b57b-trang-046.webp	ao-bong-da-tre-em-x24-bd-92b57b-trang-046.webp
4054	adult	ao-bong-da-nguoi-lon-x24-bd-92b57b-trang-046	Áo bóng đá người lớn mẫu thiết kế riêng màu Trắng	X24-BD-DBX-ADULT-046	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-92b57b-trang-046.webp	ao-bong-da-nguoi-lon-x24-bd-92b57b-trang-046.webp
4055	kids	ao-bong-da-tre-em-x24-bd-47a0d4-xanh-duong-047	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh dương	X24-BD-DBX-KID-047	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-47a0d4-xanh-duong-047.webp	ao-bong-da-tre-em-x24-bd-47a0d4-xanh-duong-047.webp
4055	adult	ao-bong-da-nguoi-lon-x24-bd-47a0d4-xanh-duong-047	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh dương	X24-BD-DBX-ADULT-047	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-47a0d4-xanh-duong-047.webp	ao-bong-da-nguoi-lon-x24-bd-47a0d4-xanh-duong-047.webp
4056	kids	ao-bong-da-tre-em-x24-bd-fb5948-xanh-ve-chai-048	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh ve chai	X24-BD-DBX-KID-048	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-fb5948-xanh-ve-chai-048.webp	ao-bong-da-tre-em-x24-bd-fb5948-xanh-ve-chai-048.webp
4056	adult	ao-bong-da-nguoi-lon-x24-bd-fb5948-xanh-ve-chai-048	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh ve chai	X24-BD-DBX-ADULT-048	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-fb5948-xanh-ve-chai-048.webp	ao-bong-da-nguoi-lon-x24-bd-fb5948-xanh-ve-chai-048.webp
4057	kids	ao-bong-da-tre-em-x24-bd-ec823a-cam-049	Áo bóng đá trẻ em mẫu thiết kế riêng màu Cam	X24-BD-DBX-KID-049	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-ec823a-cam-049.webp	ao-bong-da-tre-em-x24-bd-ec823a-cam-049.webp
4057	adult	ao-bong-da-nguoi-lon-x24-bd-ec823a-cam-049	Áo bóng đá người lớn mẫu thiết kế riêng màu Cam	X24-BD-DBX-ADULT-049	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-ec823a-cam-049.webp	ao-bong-da-nguoi-lon-x24-bd-ec823a-cam-049.webp
4058	kids	ao-bong-da-tre-em-x24-bd-73ab22-do-do-050	Áo bóng đá trẻ em mẫu thiết kế riêng màu Đỏ đô	X24-BD-DBX-KID-050	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-73ab22-do-do-050.webp	ao-bong-da-tre-em-x24-bd-73ab22-do-do-050.webp
4058	adult	ao-bong-da-nguoi-lon-x24-bd-73ab22-do-do-050	Áo bóng đá người lớn mẫu thiết kế riêng màu Đỏ đô	X24-BD-DBX-ADULT-050	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-73ab22-do-do-050.webp	ao-bong-da-nguoi-lon-x24-bd-73ab22-do-do-050.webp
4059	kids	ao-bong-da-tre-em-x24-bd-3fe2d1-trang-051	Áo bóng đá trẻ em mẫu thiết kế riêng màu Trắng	X24-BD-DBX-KID-051	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-3fe2d1-trang-051.webp	ao-bong-da-tre-em-x24-bd-3fe2d1-trang-051.webp
4059	adult	ao-bong-da-nguoi-lon-x24-bd-3fe2d1-trang-051	Áo bóng đá người lớn mẫu thiết kế riêng màu Trắng	X24-BD-DBX-ADULT-051	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-3fe2d1-trang-051.webp	ao-bong-da-nguoi-lon-x24-bd-3fe2d1-trang-051.webp
4060	kids	ao-bong-da-tre-em-x24-bd-c359a0-xanh-bich-052	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh bích	X24-BD-DBX-KID-052	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-c359a0-xanh-bich-052.webp	ao-bong-da-tre-em-x24-bd-c359a0-xanh-bich-052.webp
4060	adult	ao-bong-da-nguoi-lon-x24-bd-c359a0-xanh-bich-052	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh bích	X24-BD-DBX-ADULT-052	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-c359a0-xanh-bich-052.webp	ao-bong-da-nguoi-lon-x24-bd-c359a0-xanh-bich-052.webp
4061	kids	ao-bong-da-tre-em-x24-bd-366921-den-053	Áo bóng đá trẻ em mẫu thiết kế riêng màu Đen	X24-BD-DBX-KID-053	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-366921-den-053.webp	ao-bong-da-tre-em-x24-bd-366921-den-053.webp
4061	adult	ao-bong-da-nguoi-lon-x24-bd-366921-den-053	Áo bóng đá người lớn mẫu thiết kế riêng màu Đen	X24-BD-DBX-ADULT-053	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-366921-den-053.webp	ao-bong-da-nguoi-lon-x24-bd-366921-den-053.webp
4062	kids	ao-bong-da-tre-em-x24-bd-dd6123-den-054	Áo bóng đá trẻ em mẫu thiết kế riêng màu Đen	X24-BD-DBX-KID-054	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-dd6123-den-054.webp	ao-bong-da-tre-em-x24-bd-dd6123-den-054.webp
4062	adult	ao-bong-da-nguoi-lon-x24-bd-dd6123-den-054	Áo bóng đá người lớn mẫu thiết kế riêng màu Đen	X24-BD-DBX-ADULT-054	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-dd6123-den-054.webp	ao-bong-da-nguoi-lon-x24-bd-dd6123-den-054.webp
4063	kids	ao-bong-da-tre-em-x24-bd-ae92b6-do-do-055	Áo bóng đá trẻ em mẫu thiết kế riêng màu Đỏ đô	X24-BD-DBX-KID-055	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-ae92b6-do-do-055.webp	ao-bong-da-tre-em-x24-bd-ae92b6-do-do-055.webp
4063	adult	ao-bong-da-nguoi-lon-x24-bd-ae92b6-do-do-055	Áo bóng đá người lớn mẫu thiết kế riêng màu Đỏ đô	X24-BD-DBX-ADULT-055	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-ae92b6-do-do-055.webp	ao-bong-da-nguoi-lon-x24-bd-ae92b6-do-do-055.webp
4064	kids	ao-bong-da-tre-em-x24-bd-835b68-tim-056	Áo bóng đá trẻ em mẫu thiết kế riêng màu Tím	X24-BD-DBX-KID-056	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-835b68-tim-056.webp	ao-bong-da-tre-em-x24-bd-835b68-tim-056.webp
4064	adult	ao-bong-da-nguoi-lon-x24-bd-835b68-tim-056	Áo bóng đá người lớn mẫu thiết kế riêng màu Tím	X24-BD-DBX-ADULT-056	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-835b68-tim-056.webp	ao-bong-da-nguoi-lon-x24-bd-835b68-tim-056.webp
4065	kids	ao-bong-da-tre-em-x24-bd-b521c2-trang-057	Áo bóng đá trẻ em mẫu thiết kế riêng màu Trắng	X24-BD-DBX-KID-057	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-b521c2-trang-057.webp	ao-bong-da-tre-em-x24-bd-b521c2-trang-057.webp
4065	adult	ao-bong-da-nguoi-lon-x24-bd-b521c2-trang-057	Áo bóng đá người lớn mẫu thiết kế riêng màu Trắng	X24-BD-DBX-ADULT-057	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-b521c2-trang-057.webp	ao-bong-da-nguoi-lon-x24-bd-b521c2-trang-057.webp
4066	kids	ao-bong-da-tre-em-x24-bd-a0a8de-xanh-ve-chai-058	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh ve chai	X24-BD-DBX-KID-058	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-a0a8de-xanh-ve-chai-058.webp	ao-bong-da-tre-em-x24-bd-a0a8de-xanh-ve-chai-058.webp
4066	adult	ao-bong-da-nguoi-lon-x24-bd-a0a8de-xanh-ve-chai-058	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh ve chai	X24-BD-DBX-ADULT-058	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-a0a8de-xanh-ve-chai-058.webp	ao-bong-da-nguoi-lon-x24-bd-a0a8de-xanh-ve-chai-058.webp
4067	kids	ao-bong-da-tre-em-x24-bd-a85ae5-do-059	Áo bóng đá trẻ em mẫu thiết kế riêng màu Đỏ	X24-BD-DBX-KID-059	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-a85ae5-do-059.webp	ao-bong-da-tre-em-x24-bd-a85ae5-do-059.webp
4067	adult	ao-bong-da-nguoi-lon-x24-bd-a85ae5-do-059	Áo bóng đá người lớn mẫu thiết kế riêng màu Đỏ	X24-BD-DBX-ADULT-059	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-a85ae5-do-059.webp	ao-bong-da-nguoi-lon-x24-bd-a85ae5-do-059.webp
4068	kids	ao-bong-da-tre-em-x24-bd-daa5bb-trang-060	Áo bóng đá trẻ em mẫu thiết kế riêng màu Trắng	X24-BD-DBX-KID-060	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-daa5bb-trang-060.webp	ao-bong-da-tre-em-x24-bd-daa5bb-trang-060.webp
4068	adult	ao-bong-da-nguoi-lon-x24-bd-daa5bb-trang-060	Áo bóng đá người lớn mẫu thiết kế riêng màu Trắng	X24-BD-DBX-ADULT-060	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-daa5bb-trang-060.webp	ao-bong-da-nguoi-lon-x24-bd-daa5bb-trang-060.webp
4069	kids	ao-bong-da-tre-em-x24-bd-d97033-vang-061	Áo bóng đá trẻ em mẫu thiết kế riêng màu Vàng	X24-BD-DBX-KID-061	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-d97033-vang-061.webp	ao-bong-da-tre-em-x24-bd-d97033-vang-061.webp
4069	adult	ao-bong-da-nguoi-lon-x24-bd-d97033-vang-061	Áo bóng đá người lớn mẫu thiết kế riêng màu Vàng	X24-BD-DBX-ADULT-061	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-d97033-vang-061.webp	ao-bong-da-nguoi-lon-x24-bd-d97033-vang-061.webp
4070	kids	ao-bong-da-tre-em-x24-bd-702908-nhieu-mau-062	Áo bóng đá trẻ em mẫu thiết kế riêng màu Nhiều màu	X24-BD-DBX-KID-062	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-702908-nhieu-mau-062.webp	ao-bong-da-tre-em-x24-bd-702908-nhieu-mau-062.webp
4070	adult	ao-bong-da-nguoi-lon-x24-bd-702908-nhieu-mau-062	Áo bóng đá người lớn mẫu thiết kế riêng màu Nhiều màu	X24-BD-DBX-ADULT-062	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-702908-nhieu-mau-062.webp	ao-bong-da-nguoi-lon-x24-bd-702908-nhieu-mau-062.webp
4071	kids	ao-bong-da-tre-em-x24-bd-04287f-xanh-ngoc-063	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh ngọc	X24-BD-DBX-KID-063	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-04287f-xanh-ngoc-063.webp	ao-bong-da-tre-em-x24-bd-04287f-xanh-ngoc-063.webp
4071	adult	ao-bong-da-nguoi-lon-x24-bd-04287f-xanh-ngoc-063	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh ngọc	X24-BD-DBX-ADULT-063	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-04287f-xanh-ngoc-063.webp	ao-bong-da-nguoi-lon-x24-bd-04287f-xanh-ngoc-063.webp
4072	kids	ao-bong-da-tre-em-x24-bd-7a5a54-cam-064	Áo bóng đá trẻ em mẫu thiết kế riêng màu Cam	X24-BD-DBX-KID-064	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-7a5a54-cam-064.webp	ao-bong-da-tre-em-x24-bd-7a5a54-cam-064.webp
4072	adult	ao-bong-da-nguoi-lon-x24-bd-7a5a54-cam-064	Áo bóng đá người lớn mẫu thiết kế riêng màu Cam	X24-BD-DBX-ADULT-064	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-7a5a54-cam-064.webp	ao-bong-da-nguoi-lon-x24-bd-7a5a54-cam-064.webp
4073	kids	ao-bong-da-tre-em-x24-bd-554819-hong-065	Áo bóng đá trẻ em mẫu thiết kế riêng màu Hồng	X24-BD-DBX-KID-065	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-554819-hong-065.webp	ao-bong-da-tre-em-x24-bd-554819-hong-065.webp
4073	adult	ao-bong-da-nguoi-lon-x24-bd-554819-hong-065	Áo bóng đá người lớn mẫu thiết kế riêng màu Hồng	X24-BD-DBX-ADULT-065	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-554819-hong-065.webp	ao-bong-da-nguoi-lon-x24-bd-554819-hong-065.webp
4074	kids	ao-bong-da-tre-em-x24-bd-9e5cf9-vang-066	Áo bóng đá trẻ em mẫu thiết kế riêng màu Vàng	X24-BD-DBX-KID-066	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-9e5cf9-vang-066.webp	ao-bong-da-tre-em-x24-bd-9e5cf9-vang-066.webp
4074	adult	ao-bong-da-nguoi-lon-x24-bd-9e5cf9-vang-066	Áo bóng đá người lớn mẫu thiết kế riêng màu Vàng	X24-BD-DBX-ADULT-066	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-9e5cf9-vang-066.webp	ao-bong-da-nguoi-lon-x24-bd-9e5cf9-vang-066.webp
4075	kids	ao-bong-da-tre-em-x24-bd-5cdb6b-xanh-la-067	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh lá	X24-BD-DBX-KID-067	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-5cdb6b-xanh-la-067.webp	ao-bong-da-tre-em-x24-bd-5cdb6b-xanh-la-067.webp
4075	adult	ao-bong-da-nguoi-lon-x24-bd-5cdb6b-xanh-la-067	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh lá	X24-BD-DBX-ADULT-067	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-5cdb6b-xanh-la-067.webp	ao-bong-da-nguoi-lon-x24-bd-5cdb6b-xanh-la-067.webp
4076	kids	ao-bong-da-tre-em-x24-bd-9109e1-xanh-ngoc-068	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh ngọc	X24-BD-DBX-KID-068	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-9109e1-xanh-ngoc-068.webp	ao-bong-da-tre-em-x24-bd-9109e1-xanh-ngoc-068.webp
4076	adult	ao-bong-da-nguoi-lon-x24-bd-9109e1-xanh-ngoc-068	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh ngọc	X24-BD-DBX-ADULT-068	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-9109e1-xanh-ngoc-068.webp	ao-bong-da-nguoi-lon-x24-bd-9109e1-xanh-ngoc-068.webp
4077	kids	ao-bong-da-tre-em-x24-bd-41914a-den-069	Áo bóng đá trẻ em mẫu thiết kế riêng màu Đen	X24-BD-DBX-KID-069	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-41914a-den-069.webp	ao-bong-da-tre-em-x24-bd-41914a-den-069.webp
4077	adult	ao-bong-da-nguoi-lon-x24-bd-41914a-den-069	Áo bóng đá người lớn mẫu thiết kế riêng màu Đen	X24-BD-DBX-ADULT-069	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-41914a-den-069.webp	ao-bong-da-nguoi-lon-x24-bd-41914a-den-069.webp
4078	kids	ao-bong-da-tre-em-x24-bd-2fed2c-tim-than-070	Áo bóng đá trẻ em mẫu thiết kế riêng màu Tím than	X24-BD-DBX-KID-070	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-2fed2c-tim-than-070.webp	ao-bong-da-tre-em-x24-bd-2fed2c-tim-than-070.webp
4078	adult	ao-bong-da-nguoi-lon-x24-bd-2fed2c-tim-than-070	Áo bóng đá người lớn mẫu thiết kế riêng màu Tím than	X24-BD-DBX-ADULT-070	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-2fed2c-tim-than-070.webp	ao-bong-da-nguoi-lon-x24-bd-2fed2c-tim-than-070.webp
4079	kids	ao-bong-da-tre-em-x24-bd-60e3fa-trang-071	Áo bóng đá trẻ em mẫu thiết kế riêng màu Trắng	X24-BD-DBX-KID-071	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-60e3fa-trang-071.webp	ao-bong-da-tre-em-x24-bd-60e3fa-trang-071.webp
4079	adult	ao-bong-da-nguoi-lon-x24-bd-60e3fa-trang-071	Áo bóng đá người lớn mẫu thiết kế riêng màu Trắng	X24-BD-DBX-ADULT-071	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-60e3fa-trang-071.webp	ao-bong-da-nguoi-lon-x24-bd-60e3fa-trang-071.webp
4080	kids	ao-bong-da-tre-em-x24-bd-efb5b7-cam-den-072	Áo bóng đá trẻ em mẫu thiết kế riêng màu Cam, Đen	X24-BD-DBX-KID-072	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-efb5b7-cam-den-072.webp	ao-bong-da-tre-em-x24-bd-efb5b7-cam-den-072.webp
4080	adult	ao-bong-da-nguoi-lon-x24-bd-efb5b7-cam-den-072	Áo bóng đá người lớn mẫu thiết kế riêng màu Cam, Đen	X24-BD-DBX-ADULT-072	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-efb5b7-cam-den-072.webp	ao-bong-da-nguoi-lon-x24-bd-efb5b7-cam-den-072.webp
4081	kids	ao-bong-da-tre-em-x24-bd-29821a-xanh-ngoc-073	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh ngọc	X24-BD-DBX-KID-073	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-29821a-xanh-ngoc-073.webp	ao-bong-da-tre-em-x24-bd-29821a-xanh-ngoc-073.webp
4081	adult	ao-bong-da-nguoi-lon-x24-bd-29821a-xanh-ngoc-073	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh ngọc	X24-BD-DBX-ADULT-073	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-29821a-xanh-ngoc-073.webp	ao-bong-da-nguoi-lon-x24-bd-29821a-xanh-ngoc-073.webp
4082	kids	ao-bong-da-tre-em-x24-bd-d6101b-do-074	Áo bóng đá trẻ em mẫu thiết kế riêng màu Đỏ	X24-BD-DBX-KID-074	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-d6101b-do-074.webp	ao-bong-da-tre-em-x24-bd-d6101b-do-074.webp
4082	adult	ao-bong-da-nguoi-lon-x24-bd-d6101b-do-074	Áo bóng đá người lớn mẫu thiết kế riêng màu Đỏ	X24-BD-DBX-ADULT-074	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-d6101b-do-074.webp	ao-bong-da-nguoi-lon-x24-bd-d6101b-do-074.webp
4083	kids	ao-bong-da-tre-em-x24-bd-4b3f5f-hong-075	Áo bóng đá trẻ em mẫu thiết kế riêng màu Hồng	X24-BD-DBX-KID-075	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-4b3f5f-hong-075.webp	ao-bong-da-tre-em-x24-bd-4b3f5f-hong-075.webp
4083	adult	ao-bong-da-nguoi-lon-x24-bd-4b3f5f-hong-075	Áo bóng đá người lớn mẫu thiết kế riêng màu Hồng	X24-BD-DBX-ADULT-075	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-4b3f5f-hong-075.webp	ao-bong-da-nguoi-lon-x24-bd-4b3f5f-hong-075.webp
4084	kids	ao-bong-da-tre-em-x24-bd-8410ec-vang-076	Áo bóng đá trẻ em mẫu thiết kế riêng màu Vàng	X24-BD-DBX-KID-076	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-8410ec-vang-076.webp	ao-bong-da-tre-em-x24-bd-8410ec-vang-076.webp
4084	adult	ao-bong-da-nguoi-lon-x24-bd-8410ec-vang-076	Áo bóng đá người lớn mẫu thiết kế riêng màu Vàng	X24-BD-DBX-ADULT-076	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-8410ec-vang-076.webp	ao-bong-da-nguoi-lon-x24-bd-8410ec-vang-076.webp
4085	kids	ao-bong-da-tre-em-x24-bd-827d51-trang-077	Áo bóng đá trẻ em mẫu thiết kế riêng màu Trắng	X24-BD-DBX-KID-077	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-827d51-trang-077.webp	ao-bong-da-tre-em-x24-bd-827d51-trang-077.webp
4085	adult	ao-bong-da-nguoi-lon-x24-bd-827d51-trang-077	Áo bóng đá người lớn mẫu thiết kế riêng màu Trắng	X24-BD-DBX-ADULT-077	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-827d51-trang-077.webp	ao-bong-da-nguoi-lon-x24-bd-827d51-trang-077.webp
4086	kids	ao-bong-da-tre-em-x24-bd-4563a8-xanh-duong-078	Áo bóng đá trẻ em mẫu thiết kế riêng màu Xanh dương	X24-BD-DBX-KID-078	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-4563a8-xanh-duong-078.webp	ao-bong-da-tre-em-x24-bd-4563a8-xanh-duong-078.webp
4086	adult	ao-bong-da-nguoi-lon-x24-bd-4563a8-xanh-duong-078	Áo bóng đá người lớn mẫu thiết kế riêng màu Xanh dương	X24-BD-DBX-ADULT-078	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-4563a8-xanh-duong-078.webp	ao-bong-da-nguoi-lon-x24-bd-4563a8-xanh-duong-078.webp
4087	kids	ao-bong-da-tre-em-x24-bd-dbac4b-cam-079	Áo bóng đá trẻ em mẫu thiết kế riêng màu Cam	X24-BD-DBX-KID-079	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-dbac4b-cam-079.webp	ao-bong-da-tre-em-x24-bd-dbac4b-cam-079.webp
4087	adult	ao-bong-da-nguoi-lon-x24-bd-dbac4b-cam-079	Áo bóng đá người lớn mẫu thiết kế riêng màu Cam	X24-BD-DBX-ADULT-079	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-dbac4b-cam-079.webp	ao-bong-da-nguoi-lon-x24-bd-dbac4b-cam-079.webp
4088	kids	ao-bong-da-tre-em-x24-bd-9241d3-kem-080	Áo bóng đá trẻ em mẫu thiết kế riêng màu Kem	X24-BD-DBX-KID-080	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-9241d3-kem-080.webp	ao-bong-da-tre-em-x24-bd-9241d3-kem-080.webp
4088	adult	ao-bong-da-nguoi-lon-x24-bd-9241d3-kem-080	Áo bóng đá người lớn mẫu thiết kế riêng màu Kem	X24-BD-DBX-ADULT-080	https://static.x24sport.vn/mayaobongro/ao-bong-ro-tre-em-x24-br-9241d3-kem-080.webp	ao-bong-da-nguoi-lon-x24-bd-9241d3-kem-080.webp
